level,nname,v11_total_10,v11_total_20,v12_age0004_10,v12_age0004_20,v13_age0509_10,v13_age0509_20,v14_age1014_10,v14_age1014_20,v15_age1519_10,v15_age1519_20,v16_age2024_10,v16_age2024_20,v17_age2529_10,v17_age2529_20,v18_age3034_10,v18_age3034_20,v19_age3539_10,v19_age3539_20,v1A_age4044_10,v1A_age4044_20,v1B_age4549_10,v1B_age4549_20,v1C_age5054_10,v1C_age5054_20,v1D_age5559_10,v1D_age5559_20,v1E_age6064_10,v1E_age6064_20,v1F_age6569_10,v1F_age6569_20,v1G_age7074_10,v1G_age7074_20,v1H_age7579_10,v1H_age7579_20,v1I_age80pl_10,v1I_age80pl_20,v1J_agelt18_10,v1J_agelt18_20,v1K_age1864_10,v1K_age1864_20,v1L_age65pl_10,v1L_age65pl_20,v1M_medage_10,v1M_medage_20,v1N_sqmi_10,v1N_sqmi_20,v1O_pdensity_10,v1O_pdensity_20,v21_trt_10,v21_trt_20,v22_aian_10,v22_aian_20,v23_asian_10,v23_asian_20,v24_black_10,v24_black_20,v25_nhpi_10,v25_nhpi_20,v26_sor_10,v26_sor_20,v27_white_10,v27_white_20,v28_hispan_10,v28_hispan_20,v29_wanh_10,v29_wanh_20,v31_tothh_10,v31_tothh_20,v32_rentburd_pct_10,v32_rentburd_pct_20,v32_rentburd_rel_10,v32_rentburd_rel_20,v32_rentburd_rse_10,v32_rentburd_rse_20,v33_srntburd_pct_10,v33_srntburd_pct_20,v33_srntburd_rel_10,v33_srntburd_rel_20,v33_srntburd_rse_10,v33_srntburd_rse_20,v34_scrowd_pct_10,v34_scrowd_pct_20,v34_scrowd_rel_10,v34_scrowd_rel_20,v34_scrowd_rse_10,v34_scrowd_rse_20,v35_hhchd_pct_10,v35_hhchd_pct_20,v35_hhchd_rel_10,v35_hhchd_rel_20,v35_hhchd_rse_10,v35_hhchd_rse_20,v36_pph_10,v36_pph_20,v37_vacant_pct_10,v37_vacant_pct_20,v38_owner_pct_10,v38_owner_pct_20,v38_owner_rel_10,v38_owner_rel_20,v38_owner_rse_10,v38_owner_rse_20,v39_hval_10,v39_hval_20,v39_hval_rel_10,v39_hval_rel_20,v39_hval_rse_10,v39_hval_rse_20,v3A_rent_10,v3A_rent_20,v3A_rent_rel_10,v3A_rent_rel_20,v3A_rent_rse_10,v3A_rent_rse_20,v41_turnout_pct_20,v42_bbd_pct_20,v42_bbd_rel_20,v42_bbd_rse_20,v43_srrhu_pct_10,v43_srrhu_pct_20,v44_movein_pct_10,v44_movein_pct_20,v44_movein_rel_10,v44_movein_rel_20,v44_movein_rse_10,v44_movein_rse_20,v51_noged_pct_10,v51_noged_pct_20,v51_noged_rel_10,v51_noged_rel_20,v51_noged_rse_10,v51_noged_rse_20,v52_geba_pct_10,v52_geba_pct_20,v52_geba_rel_10,v52_geba_rel_20,v52_geba_rse_10,v52_geba_rse_20,v53_pubschl_pct_10,v53_pubschl_pct_20,v53_pubschl_rel_10,v53_pubschl_rel_20,v53_pubschl_rse_10,v53_pubschl_rse_20,v61_food_20,v62_disab_pct_10,v62_disab_pct_20,v62_disab_rel_10,v62_disab_rel_20,v62_disab_rse_10,v62_disab_rse_20,v63_sovi_20,v64_e0_20,v65_canopy_pct_20,v71_pov_pct_10,v71_pov_pct_20,v71_pov_rel_10,v71_pov_rel_20,v71_pov_rse_10,v71_pov_rse_20,v72_hhinc_10,v72_hhinc_20,v72_hhinc_rel_10,v72_hhinc_rel_20,v72_hhinc_rse_10,v72_hhinc_rse_20,v73_lt75k_pct_10,v73_lt75k_pct_20,v73_lt75k_rel_10,v73_lt75k_rel_20,v73_lt75k_rse_10,v73_lt75k_rse_20,v81_lep_10,v81_lep_20,v81_lep_rel_10,v81_lep_rel_20,v81_lep_rse_10,v81_lep_rse_20,v82_lepara_10,v82_lepara_20,v82_lepara_rel_10,v82_lepara_rel_20,v82_lepara_rse_10,v82_lepara_rse_20,v82_lepchn_10,v82_lepchn_20,v82_lepchn_rel_10,v82_lepchn_rel_20,v82_lepchn_rse_10,v82_lepchn_rse_20,v82_lepfre_10,v82_lepfre_20,v82_lepfre_rel_10,v82_lepfre_rel_20,v82_lepfre_rse_10,v82_lepfre_rse_20,v82_lepger_10,v82_lepger_20,v82_lepger_rel_10,v82_lepger_rel_20,v82_lepger_rse_10,v82_lepger_rse_20,v82_lepkor_10,v82_lepkor_20,v82_lepkor_rel_10,v82_lepkor_rel_20,v82_lepkor_rse_10,v82_lepkor_rse_20,v82_lepoas_10,v82_lepoas_20,v82_lepoas_rel_10,v82_lepoas_rel_20,v82_lepoas_rse_10,v82_lepoas_rse_20,v82_lepoie_10,v82_lepoie_20,v82_lepoie_rel_10,v82_lepoie_rel_20,v82_lepoie_rse_10,v82_lepoie_rse_20,v82_lepoth_10,v82_lepoth_20,v82_lepoth_rel_10,v82_lepoth_rel_20,v82_lepoth_rse_10,v82_lepoth_rse_20,v82_lepsla_10,v82_lepsla_20,v82_lepsla_rel_10,v82_lepsla_rel_20,v82_lepsla_rse_10,v82_lepsla_rse_20,v82_lepspa_10,v82_lepspa_20,v82_lepspa_rel_10,v82_lepspa_rel_20,v82_lepspa_rse_10,v82_lepspa_rse_20,v82_leptgl_10,v82_leptgl_20,v82_leptgl_rel_10,v82_leptgl_rel_20,v82_leptgl_rse_10,v82_leptgl_rse_20,v82_lepvie_10,v82_lepvie_20,v82_lepvie_rel_10,v82_lepvie_rel_20,v82_lepvie_rse_10,v82_lepvie_rse_20,v83_lep10_l_20,v83_lep10_n_20,v83_lep10_rse_20,v83_lep1_l_20,v83_lep1_n_20,v83_lep1_rse_20,v83_lep2_l_20,v83_lep2_n_20,v83_lep2_rse_20,v83_lep3_l_20,v83_lep3_n_20,v83_lep3_rse_20,v83_lep4_l_20,v83_lep4_n_20,v83_lep4_rse_20,v83_lep5_l_20,v83_lep5_n_20,v83_lep5_rse_20,v83_lep6_l_20,v83_lep6_n_20,v83_lep6_rse_20,v83_lep7_l_20,v83_lep7_n_20,v83_lep7_rse_20,v83_lep8_l_20,v83_lep8_n_20,v83_lep8_rse_20,v83_lep9_l_20,v83_lep9_n_20,v83_lep9_rse_20
1,City of Portland,583776,652503,35187,29606,31384,31556,28149,31963,30787,31746,42929,41509,58274,61007,56095,65838,49827,60864,43238,51844,38921,45715,38902,39885,38599,35869,30695,34380,19051,32640,12731,25158,9936,15042,19071,17881,111523,111229,411464,450553,60789,90721,35.799999,37.599998,156.0304031698437,156.1601939304051,3741,4178,614071,729091,14262,22958,51854,71166,45545,51816,5229,7144,28987,68692,468194,514315,54840,72336,421773,433445,248546,282110,.50430137,.47469568,98.641228,98,.013587727,.017000001,.27401015,.2404256,98.100517,97,.018994823,.025,.0081708124,.017180312,88.993515,92,.11006483,.075000003,.2494318,.23283309,98.985229,99,.010147699,.014,2.277333,2.2417107,.063641742,.065966085,.45800146,.46623802,99.124161,99,.0087583959,.0089999996,292800,462800,99.444,99,.0055599846,.0060000001,855,1406,99.431206,99,.005687979,.0060000001,.68097675,.80104148,100,.0049999999,.76893646,.79440367,.09491583,.085882545,97.017197,97,.02982807,.026000001,.097240746,.067482002,96.977119,96,.030228838,.041999999,.43055651,.51924503,99.084358,99,.0091563864,.0089999996,.77810431,.78649426,99.551712,100,.0044828416,.003,.11703137,.11405259,.12098297,98.615166,98,.013848376,.016000001,4.8595376,78.8,.27574426,.16795667,.12552305,97.675926,97,.023240749,.028999999,50177,78476,99.256126,99,.0074387128,.0099999998,.6847536,.4813883,99.088058,99,.0091193812,.013,47998,43648,97,97,0,0,778,622,60.384743,70,.39615256,.29800001,5358,5647,91.547455,92,.084525481,.079999998,407,406,79.413513,72,.20586486,.27599999,369,150,76.179924,64,.23820078,.36500001,566,543,79.700775,73,.20299226,.273,2977,4220,86.776131,90,.1322387,.102,2246,1928,83.317406,86,.16682594,.139,2263,2399,84.776291,87,.15223707,.131,6475,5068,91.807137,88,.081928603,.125,18512,12719,94.982307,94,.050176933,.057999998,489,452,76.753006,65,.23246996,.352,7558,9494,93.340256,93,.066597447,.071999997, Tagalog (incl. Filipino),452,.352, Spanish,12719,.057999998, Vietnamese,9494,.071999997," Chinese (incl. Mandarin, Cantonese, others)",5647,.079999998," Slavic (Russian, Ukrainian, Polish, others)",5068,.125, Other Asian and Pacific Islands,4220,.102," Other (Africa, Eurasia, Oceania, Americas)",2399,.131," Other Ind./Eur. (Europe, Iran, India, others)",1928,.139, Arabic,622,.29800001, Korean,543,.273
2,District 1,148117,159498,11046,9094,10262,9406,9831,9818,10048,9493,9883,10244,11442,11954,11399,12877,10119,12894,9893,11118,10037,10166,10120,9621,9082,9785,6910,9524,4859,8074,3685,5742,3249,3898,6252,5790,37205,34018,92867,101976,18045,23504,36.303505,38.455856,36.944092,36.944092,4009,4317,155894,177803,3972,6541,19383,26269,12685,17871,1886,2797,12944,23536,105024,103550,21907,25493,91154,83878,53344,57070,.56320316,.57436073,99.103737,99,.0089626461,.0089999996,.30948153,.31822422,98.774101,99,.012259022,.013,.012085103,.021145537,78.672279,97,.21327719,.035,.33930606,.30977389,99.460754,99,.0053924881,.0080000004,2.7104454,2.7068863,.058374964,.044869542,.44164926,.42734608,99.505241,99,.0049475734,.0060000001,223233.78,339890.13,95.427475,95,.045725252,.052000001,872.10065,1342.0476,93.337494,93,.066625088,.07,.54978484,.73347503,100,.003,.53876805,.74829185,.070574187,.067245044,98.269966,98,.01730031,.017000001,.19588375,.14088205,98.669502,97,.013305009,.027000001,.17983304,.25202003,99.381981,99,.0061802077,.0060000001,.88407964,.87825775,99.797318,100,.0020268494,.003,.14871225,.14688292,.15582883,86.452675,99,.13547325,.0070000002,8.5158749,76.9,.21034087,.20795226,.15924418,98.971306,99,.010286944,.013,44594.164,60527.57,91.162498,86,.088375024,.139,.77468926,.61159265,99.607231,99,.003927689,.0060000001,25003,25009,98,99,0,0,467.3413056036807,469,83.323097,92,.16676904,.082999997,2480.764469936257,3074,97.190178,97,.0280982,.029999999,44.82653325807769,28,0,56,2.0160131,.44400001,65.67817307123914,56,0,74,1.6732053,.255,208.7390480025206,151,71.930504,87,.28069496,.126,1698.710171895509,1711,90.767242,97,.09232758,.034000002,1163.425597509136,1079,83.169319,95,.1683068,.048999999,1032.339037060272,1199,84.791504,96,.15208498,.043000001,4955.605321885087,3898,97.015038,97,.029849639,.032000002,9004.850805751979,6668,98.318504,97,.016814973,.026000001,255.9952169915196,252,78.586586,90,.21413413,.097000003,3624.95414338354,6424,97.875481,98,.021245174,.024, Korean,151,.126, Spanish,6669,.026000001, Vietnamese,6424,.024," Slavic (Russian, Ukrainian, Polish, others)",3898,.032000002," Chinese (incl. Mandarin, Cantonese, others)",3074,.029999999, Other Asian and Pacific Islands,1711,.034000002," Other (Africa, Eurasia, Oceania, Americas)",1199,.043000001," Other Ind./Eur. (Europe, Iran, India, others)",1079,.048999999, Arabic,469,.082999997, Tagalog (incl. Filipino),252,.097000003
2,District 2,143013,160716,9532,7438,7853,7699,6777,7842,7431,7992,9913,9921,14125,14875,15176,17519,14007,16709,11329,13883,9099,11950,8973,9756,8838,8220,7280,7564,4361,7186,2769,5833,1966,3149,3584,3180,28009,27221,102324,114147,12680,19348,36.375549,38.324444,41.623327,41.623327,3436,3861,151925,180715,4273,6356,7434,11001,21780,18554,1713,1892,8818,18874,107907,125879,15767,20066,95651,105175,58826,68585,.52219278,.44694251,99.021339,99,.0097866282,.0080000004,.28395051,.20087874,98.803329,99,.011966681,.013,.0051091388,.015154494,45.492859,96,.54507142,.039999999,.26966414,.23227915,99.519531,100,.0048047192,.0040000002,2.3654506,2.2678428,.057048969,.066477016,.39976671,.42556068,99.564819,100,.0043518147,.0040000002,309590.88,501553.91,94.552406,94,.054475959,.059999999,965.19495,1608.0834,89.520943,91,.10479055,.093999997,.71580207,.81722069,100,.001,.68460917,.79706401,.079157531,.072194196,98.879997,99,.011200003,.0080000004,.092023551,.050324365,98.121788,95,.018782156,.048,.44966292,.57255358,99.772308,100,.0022768944,.0020000001,.77029634,.74155653,99.821381,100,.0017862149,.0040000002,.103245,.12397158,.10470933,84.073784,99,.15926218,.0070000002,3.832875,78.0,.1785357,.16946994,.12358966,99.22451,99,.0077548795,.013,54446.516,90491.375,89.886818,88,.10113186,.121,.66772068,.44007602,99.677048,100,.0032294968,.0049999999,8520,6356,94,98,0,0,87.00000025937334,31,12.787646,63,.87212354,.37,160.1887223915255,246,52.093327,93,.47906673,.068000004,103.0000000237487,120,0,88,1.0581278,.122,101.5661663282663,16,0,35,1.3248532,.65100002,57.25912680587498,16,0,36,1.3588389,.63800001,238.4268286987208,578,18.995899,96,.81004101,.035,246.9999994607642,347,4.4136944,95,.95586306,.052999999,726.2772080167197,799,73.741737,93,.26258263,.071000002,130.9586826872546,89,0,82,1.1772158,.184,5914.434373043245,3586,98.098862,97,.019011375,.027000001,57.14928287907969,74,0,84,1.3160653,.161,697.0914673696388,453,88.662354,96,.11337648,.044, Arabic,31,.37, Spanish,3586,.027000001," Other (Africa, Eurasia, Oceania, Americas)",799,.071000002, Other Asian and Pacific Islands,578,.035, Vietnamese,453,.044," Other Ind./Eur. (Europe, Iran, India, others)",347,.052999999," Chinese (incl. Mandarin, Cantonese, others)",246,.068000004, French (incl. Haitian),120,.122," Slavic (Russian, Ukrainian, Polish, others)",89,.184, Tagalog (incl. Filipino),74,.161
2,District 3,152705,167642,8696,7195,7383,7922,6305,7587,6211,6588,10421,8648,17634,16860,17414,19428,15122,17862,12071,15233,10240,12697,9837,10480,9982,8442,7496,7966,4336,7868,2891,5790,2203,3268,4463,3808,26096,26828,112716,120080,13893,20734,36.983517,38.97113,21.049381,21.049381,7255,7964,160225,187472,3610,5513,14328,17428,6656,8126,909,1294,4874,14202,129848,142177,10465,14632,118746,121226,67296,74807,.48073804,.46117669,99.300186,99,.0069981627,.0049999999,.25252879,.2157992,99.029991,99,.0097000515,.0080000004,.0060329484,.01269094,66.144005,97,.33855996,.033,.22949472,.22955607,99.533585,100,.0046641836,.0040000002,2.2276659,2.2012513,.047433011,.055371754,.46001163,.46005666,99.692467,100,.0030753259,.003,309841.91,515462.66,95.481483,94,.045185145,.056000002,898.40375,1449.4969,93.334244,93,.066657528,.071000002,.75083441,.83055568,100,.001,.66173953,.821266,.087428436,.074199773,99.252113,99,.0074788881,.0089999996,.073671959,.055610083,98.22538,96,.017746186,.035999998,.45804074,.54967731,99.801605,100,.001983955,.0020000001,.76470238,.79681516,99.839531,100,.0016047137,.0020000001,.10951722,.10983634,.1158605,82.843208,99,.17156793,.0049999999,3.1468699,79.3,.23472561,.15059759,.10850758,99.382614,99,.0061738431,.0070000002,51937.238,83994.438,90.430237,88,.095697597,.121,.70668584,.46782076,99.756584,100,.0024341799,.003,9099,7799,97,99,0,0,42.11564428871498,5,0,0,1.070864,1.601,1538.80773468595,1189,97.043358,98,.029566426,.023,72.11339804017916,49,9.4837551,83,.90516245,.17299999,75.26886941911653,52,0,83,1.0678798,.171,135.2584363140631,63,68.898178,86,.3110182,.14,713.5269098209101,1280,83.986458,97,.16013539,.030999999,171.2033762604697,263,17.957676,94,.82042325,.057,374.3227020127524,263,69.205246,93,.30794755,.07,809.6574912145734,285,89.110535,96,.10889469,.044,2233.97627309477,1894,97.126938,98,.028730635,.02,98.16535215592012,111,54.830559,91,.4516944,.094999999,2834.117891591741,2345,98.383041,98,.01616958,.021," German (incl. Dutch, Afrikaans)",52,.171, Vietnamese,2345,.021, Spanish,1894,.02, Other Asian and Pacific Islands,1280,.030999999," Chinese (incl. Mandarin, Cantonese, others)",1189,.023," Slavic (Russian, Ukrainian, Polish, others)",285,.044," Other Ind./Eur. (Europe, Iran, India, others)",263,.057," Other (Africa, Eurasia, Oceania, Americas)",263,.07, Tagalog (incl. Filipino),111,.094999999, Korean,63,.14
2,District 4,139967,164647,5915,5879,5888,6529,5238,6716,7096,7673,12716,12696,15076,17318,12109,16014,10578,13399,9945,11610,9544,10902,9974,10028,10703,9422,9009,9326,5498,9512,3389,7793,2517,4727,4772,5103,20219,23162,103572,114350,16176,27135,39.85273,40.841213,45.375858,45.375858,3085,3629,146055,183101,2407,4548,10710,16468,4423,7265,721,1161,2357,12080,125437,142709,6708,12145,116241,123166,69088,81648,.46963918,.44789568,98.984192,99,.010158074,.0099999998,.25772795,.23893966,98.661415,99,.01338585,.014,.0098976726,.02070231,69.231819,96,.3076818,.041999999,.17426452,.17776629,99.372246,99,.0062775286,.0070000002,1.916382,1.9316823,.088115729,.088973686,.51770133,.53055584,99.606377,100,.0039362623,.0049999999,430276.97,589695,92.384163,92,.076158375,.083999999,931.15094,1481.1211,90.766045,93,.092339538,.066,.69494295,.80919152,100,.0020000001,.45363194,.80733252,.14675215,.12902409,99.095688,99,.0090430863,.012,.034127165,.028681869,94.212547,89,.057874527,.113,.62095058,.67946637,99.748245,100,.0025175188,.003,.6948424,.73689896,99.625198,100,.0037480465,.0040000002,.10453951,.095640235,.10730445,80.678963,99,.19321036,.011,4.0631747,81.3,.50508475,.1388346,.11097593,99.146095,99,.0085390266,.012,62909.055,94360.805,90.47197,86,.09528029,.14399999,.60459709,.43569198,99.555695,99,.0044430341,.0070000002,4849,4194,91,97,0,0,216.576836445136,146,66.148293,86,.33851704,.141,892.6499460316263,1095,93.147545,94,.068524562,.057999998,185.7253226381727,211,44.90987,90,.55090129,.103,129.1335328294663,27,2.0397305,43,.97960269,.57499999,180.515662888065,304,60.505589,89,.39494413,.111,282.5957149309106,504,34.822037,91,.65177965,.086999997,655.6309964512475,233,65.683754,89,.34316248,.108,119.5425124564208,186,0,89,1.5399535,.105,508.9716424475191,410,72.138466,94,.27861533,.061999999,1334.219850930152,854,95.147011,95,.048529912,.048999999,55.38158874574583,27,0,42,1.3110583,.583,288.4913925699075,196,75.490257,89,.24509743,.112, Arabic,146,.141," Chinese (incl. Mandarin, Cantonese, others)",1095,.057999998, Spanish,854,.048999999, Other Asian and Pacific Islands,504,.086999997," Slavic (Russian, Ukrainian, Polish, others)",410,.061999999, Korean,304,.111," Other Ind./Eur. (Europe, Iran, India, others)",233,.108, French (incl. Haitian),211,.103, Vietnamese,196,.112," Other (Africa, Eurasia, Oceania, Americas)",186,.105
3,Central Northeast District,44949,51599,2978,2484,2621,2864,2255,3005,2265,2626,2300,2302,3647,3088,4242,4394,4134,4956,3659,4731,3348,4086,3260,3585,3296,3087,2548,2858,1412,2912,952,2270,663,1125,1367,1226,9247,10058,31309,34009,4394,7532,38.194572,40.865398,10.30244656652212,10.90375422313809,4363,4732,47286,57623,1164,1950,3825,4442,4504,4077,317,438,2654,5758,34822,41381,4676,6045,31325,35220,18640,21282,.54034728,.47410718,97.999588,99,.020004123,.0099999998,.31663725,.18905072,97.473885,98,.025261173,.025,.012290698,.009382668,57.341351,87,.42658651,.133,.28941107,.26306453,98.978561,99,.010214424,.0070000002,2.3800967,2.373714,.048591264,.040374089,.35355872,.33322984,99.002937,99,.0099706184,.012,296265.03,498826.5,95.663559,96,.043364443,.041999999,968.80133,1561.5017,92.217964,86,.077820383,.14399999,.76758921,.82924277,100,.001,.79681349,.82863116,.067105278,.03538648,97.405571,98,.025944324,.022,.10517366,.059472367,96.548813,92,.034511846,.079000004,.41627163,.5418641,99.524124,100,.0047587231,.0040000002,.81348974,.78075224,99.499428,99,.0050056959,.0049999999,.097598098,.12032872,.093375355,84.546455,99,.15453546,.0099999998,3.7364402,79.4,.22022806,.16862115,.084046222,98.059532,97,.019404691,.026000001,56019.066,93449.047,89.564377,87,.10435627,.125,.65925574,.42058215,99.325333,99,.0067466954,.0070000002,3770,2841,93,97,0,0,0,0,0,0,1,1,92.23592658806592,188,58.259361,92,.41740638,.078000002,9.999999994412065,10,0,42,5.7145038,.57999998,83.24979799753055,7,16.709114,22,.83290887,.77999997,53.6278875246644,14,27.457451,60,.72542548,.40200001,106.8343524932861,385,6.9558439,96,.93044156,.043000001,3.488285593688488,105,0,89,35.014465,.115,187.1629990958609,235,48.800285,78,.51199716,.21600001,77.07843207346741,56,.83569884,78,.99164301,.222,2073.548584092408,1275,96.551872,96,.034481257,.039000001,10.88691871613264,0,0,0,3.6917658,41.173,1072.346692781895,566,95.669403,96,.043305956,.039000001," German (incl. Dutch, Afrikaans)",7,.77999997, Spanish,1275,.039000001, Vietnamese,566,.039000001, Other Asian and Pacific Islands,385,.043000001," Other (Africa, Eurasia, Oceania, Americas)",235,.21600001," Chinese (incl. Mandarin, Cantonese, others)",188,.078000002," Other Ind./Eur. (Europe, Iran, India, others)",105,.115," Slavic (Russian, Ukrainian, Polish, others)",56,.222, Korean,14,.40200001, French (incl. Haitian),10,.57999998
3,East District,146556,158135,10949,9021,10189,9343,9767,9776,9973,9453,9768,10220,11278,11866,11210,12712,9994,12718,9780,10945,9901,10044,9988,9562,8960,9674,6830,9441,4815,8002,3669,5687,3247,3896,6239,5775,36924,33804,91663,100970,17970,23361,36.301403,38.44207,31.1499378439039,31.15716822445393,4705,5075,154232,176214,3936,6468,19157,26135,12497,17679,1846,2768,12802,23277,103994,102617,21655,25215,90276,83180,54274,56481,.56201613,.57682419,99.0923,99,.0090769622,.0089999996,.30853367,.32037935,98.762474,99,.01237529,.013,.011145207,.021007176,77.239601,96,.22760402,.035,.34254324,.31212333,99.46814,99,.0053186375,.0070000002,2.7225192,2.7129955,.05828258,.044411864,.43447182,.42806384,99.507561,99,.0049244175,.0070000002,224504.3,340449.56,95.491348,95,.04508651,.052000001,874.63336,1342.9111,93.361206,93,.066387966,.068000004,.5488562,.734667,100,.0040000002,.5460493,.74879378,.071082607,.067436643,98.300896,98,.016991034,.017000001,.19457351,.14141056,98.667007,97,.013329911,.027000001,.18129335,.25123903,99.377251,99,.0062275017,.0060000001,.88340479,.87886846,99.795647,100,.0020435522,.003,.14920764,.14678848,.15598284,86.470818,99,.1352918,.0070000002,8.587512,77.0,.25020713,.20380619,.15950371,98.96447,99,.010355337,.013,45102.32,60624.527,91.346161,86,.086538367,.138,.76977867,.6114006,99.603806,99,.0039619822,.0060000001,25591,24768,98,99,0,0,470.2036599169951,472,83.360588,92,.16639414,.082000002,2590.18222069717,3063,97.254219,97,.027457772,.029999999,44.82526707916986,28,0,56,2.0308537,.44,66.58557898947038,56,0,75,1.6624929,.25299999,216.5969788208604,150,72.737038,87,.27262959,.126,1765.936736549484,1710,91.05262,97,.089473784,.034000002,1183.704246947076,1079,83.367882,95,.16632119,.048999999,1096.353971077595,1199,85.480179,96,.1451982,.043000001,5179.840329295839,3891,97.105247,97,.028947534,.032000002,9134.030032083858,6546,98.322319,97,.016776843,.026000001,258.8055018421728,252,78.611832,90,.2138817,.096000001,3584.296264593489,6321,97.840363,98,.021596339,.024, Korean,150,.126, Spanish,6546,.026000001, Vietnamese,6321,.024," Slavic (Russian, Ukrainian, Polish, others)",3891,.032000002," Chinese (incl. Mandarin, Cantonese, others)",3063,.029999999, Other Asian and Pacific Islands,1710,.034000002," Other (Africa, Eurasia, Oceania, Americas)",1199,.043000001," Other Ind./Eur. (Europe, Iran, India, others)",1079,.048999999, Arabic,472,.082000002, Tagalog (incl. Filipino),252,.096000001
3,North District,62447,69623,4387,3449,3470,3346,3062,3319,3819,4011,5023,5195,5581,5925,6633,7486,5960,7415,4588,6075,3736,4904,3927,3929,3680,3392,3071,3255,1947,2914,1235,2408,915,1323,1415,1277,12635,11805,44301,49896,5511,7922,35.429794,37.447361,28.60953265428543,28.6721665263176,2183,2428,66889,78764,2208,3096,3660,4957,8088,7303,1217,1207,4933,9850,46784,53527,8409,10437,40802,43948,25250,28766,.5388999,.49178502,98.677292,99,.013227093,.012,.29815924,.21785152,98.268967,98,.01731034,.02,.0061104833,.010455401,35.816574,93,.64183426,.071000002,.27766711,.23630111,99.284012,99,.007159885,.0080000004,2.4117227,2.3222554,.061861414,.064641997,.38617992,.39619362,99.290756,99,.0070924195,.0070000002,250702.95,427169.34,95.707764,95,.042922359,.046,898.90094,1548.0862,90.886398,90,.091136038,.096000001,.68079144,.79354894,100,.0020000001,.5225299,.77903938,.085321553,.068782501,98.120056,99,.018799469,.014,.11945806,.067712739,97.530624,94,.024693726,.056000002,.35956427,.49853086,99.572937,100,.0042706677,.003,.7416141,.73692942,99.058304,99,.0094169369,.0089999996,.1106621,.13373922,.11880489,84.753914,99,.15246084,.0099999998,4.402812,77.0,.17297828,.18632603,.15435414,99.102219,98,.0089778407,.02,48192.551,83524.688,90.073639,89,.099263638,.112,.71600389,.47055483,99.55896,99,.004410421,.0080000004,4554,3228,91,97,0,0,39.21967992186546,31,0,70,1.6400104,.29800001,74.0000004292524,93,13.172674,88,.86827326,.12,59.41686453227885,0,0,0,1.5204481,1,28.99999971222132,7,0,0,3.8085456,1.205,0,7,0,0,1,1.1390001,216.999999366235,399,26.809204,95,.73190796,.045000002,182.4798954995349,112,0,90,1.0659065,.1,291.5337959202006,396,46.233921,94,.53766078,.059,64.56680277152918,39,0,73,1.9705411,.26699999,3296.524370984174,1958,97.370926,96,.026290743,.039000001,45.29895316285547,44,0,79,1.3426992,.215,255.244795079343,142,75.881348,91,.24118654,.090000004, Korean,7,1.1390001, Spanish,1958,.039000001, Other Asian and Pacific Islands,399,.045000002," Other (Africa, Eurasia, Oceania, Americas)",396,.059, Vietnamese,142,.090000004," Other Ind./Eur. (Europe, Iran, India, others)",112,.1," Chinese (incl. Mandarin, Cantonese, others)",93,.12, Tagalog (incl. Filipino),44,.215," Slavic (Russian, Ukrainian, Polish, others)",39,.26699999, Arabic,31,.29800001
