OID_,GEOID,INTPTLAT,INTPTLON,NAME_1,COALIT,COUNT,SUM_SQ_FT
3662,410510089011086,+45.4708275,-122.5046793,PLEASANT VALLEY,EPNO,1.000000000000000,2110.000000000000000
3663,410510038021039,+45.5725783,-122.6763059,PIEDMONT,NPNS,27.000000000000000,34051.000000000000000
3664,410510008023012,+45.4925373,-122.6139049,CRESTON-KENILWORTH,SEUL,10.000000000000000,11738.000000000000000
3665,410510007013009,+45.4981663,-122.5951519,SOUTH TABOR,SEUL,23.000000000000000,28454.000000000000000
3666,410510029031037,+45.5447949,-122.5662040,MADISON SOUTH,CNN,1.000000000000000,4.000000000000000
3667,410510093021023,+45.5240783,-122.5250223,HAZELWOOD,EPNO,68.000000000000000,101848.000000000000000
3668,410510081004012,+45.5310026,-122.5531373,HAZELWOOD,EPNO,36.000000000000000,57136.000000000000000
3669,410510039021011,+45.5726534,-122.6960280,ARBOR LODGE,NPNS,42.000000000000000,30876.000000000000000
3670,410510008022015,+45.4910607,-122.6022992,CRESTON-KENILWORTH,SEUL,45.000000000000000,67363.000000000000000
3671,410510093021003,+45.5315068,-122.5236257,HAZELWOOD,EPNO,17.000000000000000,50863.000000000000000
3672,410510092021010,+45.5174060,-122.5178261,HAZELWOOD,EPNO,49.000000000000000,77464.000000000000000
3673,410510037012014,+45.5725248,-122.6618657,PIEDMONT,NPNS,18.000000000000000,30132.000000000000000
3674,410510013022014,+45.5058247,-122.6232877,RICHMOND,SEUL,40.000000000000000,53224.000000000000000
3675,410510072021218,+45.5880126,-122.6630634,EAST COLUMBIA,NPNS,17.000000000000000,17203.000000000000000
3676,410510008014000,+45.5049946,-122.6170673,RICHMOND,SEUL,23.000000000000000,29511.000000000000000
3677,410510106003059,+45.5151180,-122.6766573,DOWNTOWN,NWNW,1.000000000000000,39946.000000000000000
3678,410510079001021,+45.5581371,-122.5572595,PARKROSE,EPNO,20.000000000000000,25016.000000000000000
3679,410050222082036,+45.4602949,-122.5156559,PLEASANT VALLEY,EPNO,13.000000000000000,34600.000000000000000
3680,410510099032017,+45.4699533,-122.4711635,PLEASANT VALLEY,EPNO,216.000000000000000,278777.000000000000000
3681,410510009022013,+45.4927125,-122.6341660,CRESTON-KENILWORTH,SEUL,22.000000000000000,28270.000000000000000
3682,410510073001188,+45.5640150,-122.5743452,SUMNER,CNN,2.000000000000000,31007.000000000000000
3683,410510072021102,+45.5934098,-122.6904544,KENTON,NPNS,15.000000000000000,13588.000000000000000
3684,410510056002006,+45.5138174,-122.6860489,DOWNTOWN,NWNW,2.000000000000000,21543.000000000000000
3685,410510005024008,+45.4827096,-122.5873166,MT. SCOTT-ARLETA,SEUL,8.000000000000000,13490.000000000000000
3686,410510005013009,+45.4815971,-122.5957140,MT. SCOTT-ARLETA,SEUL,17.000000000000000,17008.000000000000000
3687,410510005021015,+45.4860620,-122.5828480,FOSTER-POWELL,SEUL,18.000000000000000,20701.000000000000000
3688,410510089013012,+45.4693606,-122.5474614,PLEASANT VALLEY,EPNO,15.000000000000000,32685.000000000000000
3689,410510089011011,+45.4791183,-122.5177874,PLEASANT VALLEY/POWELLHURST-GILBERT,EPNO,90.000000000000000,140448.000000000000000
3690,410510009011014,+45.5026479,-122.6247386,RICHMOND,SEUL,22.000000000000000,30329.000000000000000
3691,410510007024015,+45.4948142,-122.5965775,FOSTER-POWELL,SEUL,22.000000000000000,19478.000000000000000
3692,410510005022003,+45.4827091,-122.5828244,MT. SCOTT-ARLETA,SEUL,33.000000000000000,32137.000000000000000
3693,410510005023014,+45.4765315,-122.5829241,MT. SCOTT-ARLETA,SEUL,29.000000000000000,31343.000000000000000
3694,410510082011032,+45.5133670,-122.5513491,HAZELWOOD,EPNO,15.000000000000000,34866.000000000000000
3695,410510072021087,+45.6061065,-122.6901763,KENTON,NPNS,1.000000000000000,140551.000000000000000
3696,410510005014012,+45.4875269,-122.5972035,MT. SCOTT-ARLETA,SEUL,11.000000000000000,17970.000000000000000
3697,410510038022004,+45.5761880,-122.6867498,ARBOR LODGE,NPNS,29.000000000000000,35150.000000000000000
3698,410510095011002,+45.5492958,-122.5010901,WILKES,EPNO,12.000000000000000,30934.000000000000000
3699,410510009012017,+45.4977213,-122.6286228,RICHMOND,SEUL,7.000000000000000,52198.000000000000000
3700,410510077001027,+45.5582988,-122.5723380,SUMNER,CNN,25.000000000000000,27728.000000000000000
3701,410510038031006,+45.5690544,-122.6940330,ARBOR LODGE,NPNS,29.000000000000000,31667.000000000000000
3702,410510072021002,+45.6029349,-122.6679526,EAST COLUMBIA,NPNS,20.000000000000000,49018.000000000000000
3703,410510072021009,+45.6095802,-122.6920157,KENTON,NPNS,10.000000000000000,12883.000000000000000
3704,410510056002019,+45.5118132,-122.6842629,DOWNTOWN,NWNW,1.000000000000000,41252.000000000000000
3705,410510073001185,+45.5660644,-122.5680479,SUMNER,CNN,1.000000000000000,1357.000000000000000
3706,410510038031012,+45.5672205,-122.6897076,ARBOR LODGE,NPNS,31.000000000000000,32339.000000000000000
3707,410510093022008,+45.5290042,-122.5360757,HAZELWOOD,EPNO,32.000000000000000,43886.000000000000000
3708,410510106003014,+45.5220607,-122.6740683,DOWNTOWN,NWNW,1.000000000000000,32947.000000000000000
3709,410510106003055,+45.5164559,-122.6759490,DOWNTOWN,NWNW,3.000000000000000,37184.000000000000000
3710,410510106001048,+45.5186772,-122.6814018,DOWNTOWN,NWNW,3.000000000000000,2043.000000000000000
3711,410510005024011,+45.4813356,-122.5854098,MT. SCOTT-ARLETA,SEUL,30.000000000000000,30047.000000000000000
3712,410510009013018,+45.4979685,-122.6325071,RICHMOND,SEUL,14.000000000000000,18135.000000000000000
3713,410510102003107,+45.5577570,-122.5052675,WILKES,EPNO,7.000000000000000,253487.000000000000000
3714,410510052002021,+45.5190272,-122.6855544,DOWNTOWN,NWNW,3.000000000000000,20099.000000000000000
3715,410510082013015,+45.5073700,-122.5610101,HAZELWOOD,EPNO,42.000000000000000,66050.000000000000000
3716,410510073001226,+45.5581838,-122.5258689,ARGAY,EPNO,10.000000000000000,113465.000000000000000
3717,410510077001041,+45.5584217,-122.5645809,PARKROSE,EPNO,1.000000000000000,879.000000000000000
3718,410510089011006,+45.4769049,-122.4997100,PLEASANT VALLEY,EPNO,5.000000000000000,5896.000000000000000
3719,410510014005009,+45.5059292,-122.6185807,RICHMOND,SEUL,22.000000000000000,36892.000000000000000
3720,410510077002010,+45.5569789,-122.5751538,SUMNER,CNN,11.000000000000000,10243.000000000000000
3721,410510008021014,+45.4957583,-122.6026458,FOSTER-POWELL,SEUL,20.000000000000000,22199.000000000000000
3722,410510009022000,+45.4957905,-122.6298749,CRESTON-KENILWORTH,SEUL,17.000000000000000,69105.000000000000000
3723,410510005013003,+45.4824322,-122.5966747,MT. SCOTT-ARLETA,SEUL,12.000000000000000,16159.000000000000000
3724,410510008022006,+45.4935121,-122.6062696,CRESTON-KENILWORTH,SEUL,21.000000000000000,31752.000000000000000
3725,410510005013031,+45.4766120,-122.5948230,MT. SCOTT-ARLETA,SEUL,11.000000000000000,14079.000000000000000
3726,410510082021004,+45.5208116,-122.5532422,HAZELWOOD,EPNO,58.000000000000000,79618.000000000000000
3727,410510091024004,+45.4913695,-122.4929969,CENTENNIAL/PLEASANT VALLEY,EPNO,7.000000000000000,14062.000000000000000
3728,410510008022013,+45.4918554,-122.6039867,CRESTON-KENILWORTH,SEUL,11.000000000000000,12877.000000000000000
3729,410510009012009,+45.4994390,-122.6250290,RICHMOND,SEUL,34.000000000000000,33879.000000000000000
3730,410510009023002,+45.4954160,-122.6381210,CRESTON-KENILWORTH,SEUL,17.000000000000000,22102.000000000000000
3731,410510029033003,+45.5397363,-122.5776521,MADISON SOUTH,CNN,18.000000000000000,26804.000000000000000
3732,410510077001008,+45.5600507,-122.5671954,SUMNER,CNN,28.000000000000000,44665.000000000000000
3733,410510091022000,+45.4951893,-122.5036104,CENTENNIAL/PLEASANT VALLEY,EPNO,4.000000000000000,1526.000000000000000
3734,410510029033019,+45.5346253,-122.5754718,MADISON SOUTH,CNN,16.000000000000000,26252.000000000000000
3735,410510037013022,+45.5708354,-122.6743290,PIEDMONT,NPNS,22.000000000000000,41364.000000000000000
3736,410510079002023,+45.5490348,-122.5562510,PARKROSE,EPNO,53.000000000000000,96917.000000000000000
3737,410510038031003,+45.5690141,-122.6908925,ARBOR LODGE,NPNS,37.000000000000000,33547.000000000000000
3738,410510029034007,+45.5471999,-122.5772534,MADISON SOUTH,CNN,37.000000000000000,33112.000000000000000
3739,410510039013014,+45.5802160,-122.6985834,KENTON,NPNS,38.000000000000000,36173.000000000000000
3740,410510102001055,+45.5497766,-122.4954511,WILKES,EPNO,14.000000000000000,62847.000000000000000
3741,410510072011039,+45.6116039,-122.6815528,HAYDEN ISLAND,NPNS,1.000000000000000,10246.000000000000000
3742,410510029024018,+45.5343759,-122.5959912,MADISON SOUTH,CNN,14.000000000000000,33953.000000000000000
3743,410510077001024,+45.5590225,-122.5684621,SUMNER,CNN,10.000000000000000,14159.000000000000000
3744,410510106001037,+45.5202088,-122.6785711,DOWNTOWN,NWNW,3.000000000000000,40616.000000000000000
3745,410510007022019,+45.4915300,-122.5901724,FOSTER-POWELL,SEUL,16.000000000000000,13669.000000000000000
